  56.5045, -22.2855
  56.1052, -32.4673
  55.5892, -40.6185
  55.1369, -46.8916
  54.6383, -52.3577
  54.1669, -56.1028
  53.7323, -59.7077
  53.3158, -62.5812
  52.9187, -64.8866
  52.5568, -66.6884
  52.1787, -68.2624
  51.8656, -69.8674
  51.5395, -70.9268
  51.2480, -71.7721
  50.9546, -72.6922
  50.6705, -73.5931
  50.4178, -74.0322
  50.1498, -74.8952
  49.9092, -75.3725
  49.6750, -76.0180
  49.4428, -76.0950
  49.2046, -76.5086
  48.9801, -76.8806
  48.7690, -77.0114
  48.5442, -77.3412
  48.3311, -77.5076
  48.1264, -77.6243
  47.9191, -77.7543
  47.7216, -77.9997
  47.5093, -77.8714
  47.3043, -77.9152
  47.1021, -77.8260
  46.9037, -77.9263
  46.6931, -77.7537
  46.5101, -77.8632
  46.3032, -77.6911
  46.0954, -77.5538
  45.8797, -77.4032
  45.6735, -77.1542
  45.4627, -76.8869
  45.2446, -76.8206
  45.0179, -76.3373
  44.7943, -76.0057
  44.5540, -75.5817
  44.3273, -74.9964
  44.0909, -74.4693
  43.8405, -73.8259
  43.5804, -73.3152
  43.3184, -72.4933
  43.0211, -71.6313
  42.7350, -70.6889
  42.4401, -69.2864
  42.1267, -67.8565
  41.7784, -66.4342
  41.4251, -64.2309
  41.0276, -62.2779
  40.6427, -59.6200
  40.2460, -56.3106
  39.7940, -52.5157
  39.3522, -47.6370
  38.8990, -41.4359
  38.4827, -34.0463
  38.0921, -25.2199
  37.8096, -15.0270
  37.6748,  -3.6857
  37.7115,   7.5203
  37.9351,  18.3580
  38.3070,  27.8418
  38.7266,  36.0552
  39.1424,  42.5681
  39.5879,  47.8188
  40.0303,  52.4148
  40.4667,  55.8974
  40.8575,  59.0799
  41.2311,  61.4718
  41.5843,  63.6051
  41.9423,  65.2724
  42.2588,  66.5941
  42.5833,  68.0459
  42.8688,  68.9777
  43.1427,  70.0393
  43.4287,  70.7742
  43.6947,  71.4939
  43.9555,  72.0552
  44.1897,  72.6517
  44.4236,  73.1381
  44.6482,  73.6342
  44.8908,  73.7972
  45.1098,  74.4694
  45.3137,  74.5110
  45.5337,  74.7658
  45.7386,  74.9499
  45.9497,  75.1767
  46.1566,  75.3003
  46.3548,  75.4641
  46.5607,  75.4647
  46.7508,  75.5643
  46.9588,  75.6023
  47.1549,  75.4465
  47.3496,  75.4584
  47.5472,  75.3960
  47.7525,  75.1324
  47.9540,  75.0682
  48.1488,  74.8890
  48.3600,  74.6646
  48.5597,  74.4200
  48.7767,  74.1954
  48.9906,  73.8030
  49.2070,  73.2658
  49.4336,  72.9647
  49.6554,  72.4422
  49.8926,  71.7907
  50.1379,  71.2975
  50.3994,  70.6206
  50.6417,  69.6347
  50.9090,  68.5550
  51.1919,  67.6737
  51.4855,  66.5932
  51.7854,  64.8934
  52.0890,  63.3724
  52.4212,  61.3783
  52.7581,  59.1300
  53.1237,  56.5368
  53.5112,  53.9172
  53.8929,  50.1258
  54.2888,  45.8666
  54.7111,  40.3106
  55.0922,  34.4466
  55.4136,  26.5187
  55.6693,  17.9972
  55.8597,   7.6532
  55.9490,  -1.9618
  55.8075, -11.5987
  55.5952, -21.4376
  55.2944, -29.7050
  54.9640, -36.5691
  54.5297, -42.6153
  54.1216, -47.4382
  53.7376, -51.2507
  53.3692, -54.8993
  52.9991, -57.6606
  52.6468, -60.2826
  52.2881, -62.6208
  51.9795, -64.1623
  51.6787, -65.6512
  51.3827, -66.9651
  51.0991, -68.1089
  50.8192, -69.2085
  50.5520, -69.9473
  50.2900, -70.8816
  50.0523, -71.4362
  49.8137, -72.1187
  49.5736, -72.6283
  49.3520, -72.9960
  49.1264, -73.5261
  48.9153, -73.8248
  48.7021, -74.0804
  48.4945, -74.3606
  48.2898, -74.6506
  48.0803, -74.7458
  47.8725, -74.9635
  47.6805, -75.1910
  47.4773, -75.0769
  47.2794, -75.3054
  47.0780, -75.2186
  46.8892, -75.0765
  46.6794, -75.1189
  46.4798, -74.9748
  46.2891, -74.9176
  46.0864, -74.5762
  45.8804, -74.6538
